,Age,Efficiency
183,19.193979068058454,59.059827723547734
184,11.42225351694809,46.240172977230124
185,20.836477836487518,60.53860656176884
186,34.298355877804845,71.55453563252955
187,8.019374994838536,50.2306336500329
188,36.63271203288862,48.11134709188388
189,43.26000644552897,64.24367837210382
190,48.94470297877901,58.00473835430772
191,47.85136462433349,61.49805916066454
192,36.43518244435019,72.29139237415097
193,48.42517755903216,82.43425934911163
194,37.16450802155234,62.03911970447103
195,32.55408249573935,61.818426845144984
196,23.96370443556466,55.75475348178679
197,10.124572245019259,49.251939559486694
198,22.731770808914213,49.11063535734252
199,11.79964142832669,50.75357882588229
200,23.194497188234877,52.163124539880556
201,35.2276783337918,70.93688590899953
202,25.468229017958258,58.30565766213619
203,24.9915676674361,60.488040304314175
204,30.17342721244861,68.31682953534961
205,58.605359344089486,33.673497352424455
206,15.68574542909893,40.63738200299375
207,17.538216781512723,45.005369048806
208,54.11148131582544,61.19251050752612
209,56.301232340788246,50.74362812804568
210,32.24602169093024,76.67375445284608
211,11.723175892192796,50.10275468850204
212,32.09409849638483,72.10575025164168
213,59.38531541026853,24.475164469518177
214,58.08978942543352,48.24509069132919
215,13.407102511774148,41.77764835971974
216,34.18889882820113,63.342045802801096
217,27.70621227984547,70.66650162344745
218,36.71625045905409,67.81430275681868
219,43.43311899452162,71.03358346330553
220,54.952166079269375,58.36711696611132
221,27.81784525273186,67.22497483921526
222,9.75675813324112,47.28665800801685
223,32.46790106900887,63.98524882483685
224,24.649384596574595,56.90362346825666
225,31.928579834768993,57.34030097268641
226,9.11755119730595,47.98900475303597
227,19.669498219851878,45.427423690962485
228,33.99879247477747,68.88848679504048
229,42.19921950608636,70.62712886540726
230,8.973399139651885,52.44271034949652
231,8.450089178320866,44.79200453241383
232,16.836295244680958,51.9715145075891
233,31.84250215718887,67.32565245459702
234,43.52676513835102,80.03268103558226
235,14.529025090454518,52.13839546348849
236,7.601349739567887,51.70348623825171
237,4.494730281144285,63.06103047647783
238,31.375060545767496,70.39416704811984
239,21.812747572367634,54.14037400558781
240,38.70355984445061,61.02731284552533
241,60.10082940422499,19.362196911752125
242,60.18862226567492,11.118037793139752
243,33.47704910993042,61.701369621663716
244,10.788844642718281,43.45145108994703
245,17.990728896985424,39.4372990339398
246,28.45620014824176,59.2136381799669
247,4.123323599389845,59.723720134056414
248,52.45613082819515,64.50848040549559
249,12.314998601243108,47.87588726798822
250,56.76266582105907,46.94629360409896
251,19.91563390230297,54.820617963549864
252,2.6239452012453555,71.98692238010955
253,51.145313259132564,58.498107540895106
254,35.54302200122888,67.43527810683294
255,9.325766762142578,57.823232486836275
256,2.6450377513365915,59.14561657585404
257,23.661230141867104,55.17316803504574
258,7.908301528690668,43.4674824534388
259,42.39293605867636,58.70274138659202
260,45.43541212520127,82.17922183082844
261,2.7794017411912364,72.34946021583075
262,44.834721664567574,57.63424985174499
263,17.828147043407945,44.95208525947286
264,24.5031456627365,56.99274434401443
265,28.14310262519057,77.85333248403767
266,38.92853238346075,75.00493590171337
267,6.021878408197303,58.30923623552076
268,7.562451368727604,50.25055731208647
269,42.49271209938527,75.80735351493972
270,57.66520564022888,51.502175456325105
271,41.845030815084954,67.77904623273783
272,40.831797885260855,70.39472087718798
273,33.502000001988705,72.73750984042965
274,38.42633680521399,52.61204210671284
275,43.72900493519964,73.2463619762899
276,45.57641668505863,77.20625628559891
277,55.41641865398544,56.96416172772785
278,25.997305181231106,52.027120570673745
279,38.37136472220212,70.01935932391852
280,36.78587054979431,70.26543714352147
281,38.99210481088368,61.874055109829406
282,26.967193950079455,54.96212380406709
283,48.68732899766328,70.77680385646782
284,31.391577161476725,64.76058892523736
285,37.692956735497525,70.0658618153074
286,49.2292755145191,80.12544558969991
287,50.11133165347712,83.43237492532126
288,33.62254445142697,69.3708994004254
289,22.684717856675555,52.104955933925915
290,14.918105080207322,44.337601348162146
291,55.278023010815446,56.98265121975833
292,50.023767928622874,59.863235525444836
293,4.411782341723935,67.22393822708158
294,2.206145709088883,75.11035930467942
295,57.29032427056844,44.28317929000903
296,23.963874427482665,61.29843402232308
297,16.765129092832723,52.109232596178934
298,26.268372521151232,67.32578982045608
299,48.27902350717698,66.2897809758532
300,33.937973997993595,65.34270025453803
301,31.230475064201944,51.77180820392343
302,29.02181346808335,62.27540598072806
303,32.87024346225784,71.2484626404949
304,45.07213382484872,71.90057058585852
305,34.50098911820389,70.63068164176529
306,12.755084119188652,25.672167621417668
307,17.52826061861022,49.016148695118304
308,22.624876662376252,55.217092401743926
309,19.123370614385493,45.97295045978607
310,30.928217063278836,60.42652977741363
311,36.13565090231418,65.36473206780109
312,18.182618893106323,52.94040792634752
313,49.616436507816225,69.53604755651821
314,14.145610520334397,42.01791334348067
315,30.255989212425632,50.136587447773984
316,30.62469161488112,60.35511706764996
317,30.87638228026583,63.04667891612441
318,25.250060935993794,64.97658784842851
319,44.26152969854595,54.45439340099302
320,27.908128908592232,61.153218554840564
321,47.92263688220215,60.10658926392707
322,8.364987346669984,46.256180890464535
323,2.3212782383823054,82.05392896489963
324,11.820295112786877,35.923670571719654
325,55.23101941260835,48.1357546635968
326,28.70456916576841,60.707089380407865
327,5.675911633399586,61.06009344428585
328,53.196945236142255,68.75846308258377
329,55.12991859554589,52.894283725230174
330,35.13770581393158,58.80101478793631
331,3.820879013906392,63.16116153427369
332,23.42982202105564,62.448050637337296
333,44.642005169081955,69.3613103179874
334,33.68720279355626,58.855022713235414
335,3.5161065932260165,68.53266041152808
336,11.389661586529368,53.540372768896646
337,10.24249990984654,55.30361227013309
338,33.3376049513668,62.179087381154
339,59.07354162512875,40.941872948973966
340,4.109504585766391,69.05497814108108
341,11.621601057500861,40.21705207109928
342,19.328523035214484,45.890920192447496
343,28.493255822837746,61.87780686111641
344,14.708186374286374,36.97609646414068
345,32.884166373424115,68.1430339940908
346,14.996461030909554,43.14167505284344
347,18.149837693096227,43.67424417666386
348,22.509414444214276,45.123277288706355
349,34.270456104442346,76.66392027908311
350,25.418694777825895,57.45954452027957
351,18.528383467925195,37.55635697777219
352,30.90588897896044,60.307010234454815
353,2.6024717676002886,84.73636085085417
354,20.615033109028044,63.62786623011084
355,49.907412352887135,58.35128262510803
356,24.207095601457283,47.1648565962489
357,22.206041791080853,56.097958750722455
358,29.77168402636999,60.32142874657301
359,25.10866980773534,69.57659171887269
360,51.683474437552995,69.27559450696562
361,51.42918433773279,61.25090371935733
362,4.574337723989849,71.0814357108507
363,59.52760755783103,21.72951347094573
364,31.623759073447808,66.82538299513719
365,54.99418371475376,69.50782230590119
366,52.753972736537285,60.14021712649237
367,6.642586425530716,55.31437302501663
368,51.471375769518914,61.15358473369717
369,35.40100423219468,69.95234294019109
370,7.487048342801657,47.15696303139186
371,31.42181575601345,58.14332469426371
372,24.26740896862622,49.04127812942225
373,16.10159277296379,54.01139740116414
374,43.311433117468724,69.07899639444712
375,48.8069516488554,62.74887539531429
376,6.836167952200491,64.75587867390196
377,12.893899647726759,42.00112325805795
378,19.529655677009313,43.034658254923585
379,40.92549241210761,66.48548535206933
380,28.773421930903876,53.69035484304513
381,9.133688179757478,56.53501748651196
382,44.3068519680801,63.52644066643135
383,51.60378824588081,68.15906183930002
384,13.102854652496834,35.382432586135614
385,45.69621025587683,68.55735918469935
386,59.16363531180593,25.20604418721216
387,28.921716695122768,55.782521692196184
388,6.647309077991871,62.64717800285311
389,34.86848908374889,72.1320965121649
390,24.48099346596112,53.03988663326782
391,54.32564905005563,64.12976489294097
392,9.396317890559178,49.28377303037457
393,5.31212858884653,47.22270868615767
394,16.376739692128012,45.58468356061771
395,23.42778375175454,47.92191087854534
396,18.361704231167657,52.341810282763404
397,3.463302938225997,64.10333968478162
398,25.215833939917076,58.64297114951197
399,60.94683444021315,12.53806578049943
400,38.04828727335074,67.63134511197278
401,32.54040202784294,71.0907568800518
402,19.929131547602225,53.60750606301843
403,44.19339021433024,69.96736014181552
404,56.411204306196254,40.18516158587069
405,49.26851059833559,73.39627516660947
406,59.72463954977348,23.394668297413087
407,17.792487422785744,48.76824552759579
408,30.6761118245662,51.56737132371002
409,17.73982947967525,46.90504939228713
410,35.57699291280512,73.93057765640812
411,4.776450456777713,55.22874679805353
412,24.83210702178682,60.92047028299401
413,15.537866467875373,44.43766552712166
414,10.739854984726975,35.41970922806937
415,44.777528733380166,71.3052873154733
416,42.94496148128826,62.814594936106985
417,55.12721001081059,54.34002765386473
418,23.9180909035859,58.23654458997667
419,1.418710059390449,100.0
420,1.1978962445914334,88.72875873546073
421,48.00507693413083,59.30377332271728
422,28.738441358910674,64.17540664446977
423,56.75589445551,48.04169898362112
424,39.33586819935863,68.10462523840457
425,36.05917616698512,63.74159833225757
426,49.97493847262028,60.61729468592796
427,41.5522514757381,65.2909363047934
428,16.96962658603028,55.60628689640929
429,8.41032635700138,54.45507119292496
430,41.3381900501688,74.82796235556121
431,4.173310738571832,55.48305169781139
432,42.23336885126929,71.6949010244567
433,14.67266326963955,51.03107585441028
434,52.26304583815286,61.08365070506559
435,25.14376126045771,64.04238920562037
436,17.46183512026566,46.22767900115603
437,46.7028637702727,69.57636674628438
438,55.60581174833176,50.2165028853381
439,38.638235253733924,67.17796547364735
440,58.5221421266033,38.29442168932323
441,52.694657560470155,63.80302100939163
442,47.00966149248433,79.50819719686099
443,40.67298838655553,60.12928239905172
444,39.802021411830765,67.13820215937304
445,23.674018339157893,49.96464458701803
446,51.881279920598566,73.13592525449863
447,1.303164318592593,82.03227620157897
448,43.831149397641084,64.2502173900146
449,19.20119132341887,48.181404021117885
450,2.6981321500936772,68.22826863283076
451,14.03577770041209,48.899827721084584
452,52.93515098466585,68.45746145508176
453,3.712808173760969,70.99313976692902
454,6.881415423206729,61.32532578037083
455,1.3138287080359277,94.44677204712946
456,4.452289624404045,70.89435841534818
457,46.999741786574575,56.774827066082366
458,20.093942474364674,51.47709042683234
459,17.48161356396859,53.722365493592406
460,44.76452518797694,68.52629537807971
461,48.126103557581025,70.24827621109746
462,56.98414670126476,41.99453080942714
463,38.58002047581095,70.44369571350035
464,15.5445474519626,47.2111843752693
465,6.369071324820844,46.82732202648278
466,40.11269518426121,62.663941699483736
467,16.76657345915333,38.81814701199855
468,8.867436907788754,41.07870162108026
469,55.20048376017159,43.07984097156285
470,10.438723245335293,47.81298372909404
471,16.234476597669616,40.132430372770905
472,14.145494117359128,47.65059231485144
473,25.886090992486302,56.59971743109187
474,45.14933163468994,71.92132673442319
475,36.33796599240826,54.70844110707631
476,2.128085475766383,70.29715456497628
477,46.80879502201782,66.78586708236647
478,6.565206027958119,56.16595758235159
479,41.09073215323704,90.1303743843178
480,43.989271884655125,69.79594782510071
481,15.2511946687195,34.92967629926688
482,54.33363964378358,45.99824401141424
483,1.0396660991975537,95.77806607415337
484,56.705207970245255,52.6002380663609
485,25.112001283363856,49.72791066059462
486,50.83014552866626,63.00507376106157
487,42.29619215258984,56.234414264056845
488,13.210943056259957,41.68948953384799
489,60.4919459037752,4.3239085353359155
490,4.28953197721799,52.62978833068033
491,41.39287991611003,75.30245876041451
492,43.61344895620302,77.08018343029
493,45.973997485069724,73.9105989999525
494,55.65642752389992,54.891151177361785
495,39.92231974336565,76.76968203312768
496,31.24742452049705,66.97735590251041
497,18.87024288113177,40.69411717241896
498,42.495808687654325,74.37631767739128
499,60.211539884364015,17.659030173264608
