,Var1,Var2,Var3,Var4,Var5,Label
71,662.1890148652444,158.9581541064709,-75.65427944004522,4.15271017175982,-388.08307203417644,0
72,-351.63225659055115,142.64708175674383,-83.28475178787292,-15.219524411391905,692.9685839350784,1
73,677.141914062618,157.35283419991043,-75.78403067280293,4.220558994759629,-498.7252219960867,0
74,-42.536689446485454,143.52829189391804,-77.60626049855541,-7.040107878192177,361.8920076982151,1
75,-146.54473695252773,143.399973255673,-76.64316191882236,-7.751598959227056,634.7588828647752,1
76,645.3082282120971,158.19683544389324,-75.7405436591988,3.8468061561286615,-389.57588086872096,0
77,313.2121496002619,140.0188237633613,-76.63965986842554,-1.6858131946013997,-517.8600745740117,0
78,-115.87908448190146,144.63620935988627,-77.54728705642344,-7.951339764425285,574.1209952925549,1
79,-327.7329215702968,142.74229619833116,-83.86897916933738,-15.311582549382617,613.7280659759491,1
80,-327.2449173708452,142.27185849709204,-85.09871905700419,-16.188297063444423,525.9338589538391,1
81,-141.30721513098393,141.01764390462796,-75.417037423937,-6.872236369573522,583.5827368289183,1
82,619.0429387323322,158.25568492854958,-75.94640289584713,3.351173224035344,-340.695624434919,0
83,719.1167594030376,160.16248401369276,-75.22875881345816,5.245621797648662,-436.1753564947869,0
84,-379.0890388200509,141.888332347717,-85.39561566874448,-17.10154968250245,606.1622937024096,1
85,-292.6419075596567,142.49510246446573,-84.81800329007805,-15.521068341996044,475.36096531159444,1
86,-292.5592139732236,142.97532860458296,-83.16843854717075,-14.338962381540306,584.8426201904778,1
87,313.1308811306166,143.61983166704192,-75.93455933634081,-1.0971536296370723,-320.48808740061725,0
88,682.965584128047,158.0302185346564,-75.58759041081487,4.4545858104393705,-470.9181276149696,0
89,592.795985031319,155.11744899057805,-76.5455329477364,2.4971246991154916,-454.4578618252901,0
90,289.3860873817282,141.83434074047713,-76.85980430974513,-2.1150155546098706,-397.3046095354375,0
91,-316.55754454262546,142.9790894126679,-83.15318991714726,-14.648967928556283,638.1876827867907,1
92,324.42360767243815,144.6410248388949,-75.3110835492212,-0.4787702387502546,-266.5085481790776,0
93,550.7078947023651,155.0933755268809,-76.78766962861594,1.7621266271676426,-376.6691807434337,0
94,-350.40482646180067,142.0165827509866,-85.28227757069972,-16.63445778856758,555.3282393775323,1
95,-219.1116463889913,140.88793483212456,-74.37915605394663,-7.180371396003649,803.2228008145987,1
96,-171.62106614288476,143.0947827565602,-75.29518996997683,-7.139292208102798,748.2031303652359,1
97,-66.70956036224575,146.6809981050846,-77.96904395665828,-7.541586148244831,534.7535466166905,1
98,385.1395625626711,143.98562388957546,-75.05638575338982,0.4972267669287693,-414.3462142727737,0
99,319.662713145028,142.18792794796545,-75.96085619604061,-1.0642594693580487,-399.5355081386858,0
100,654.1679160157474,157.44455248251438,-75.80892985437383,3.8979994071658126,-445.8730973634692,0
101,210.55340382868445,137.65434666535722,-78.0849364995344,-4.1419223884506735,-475.9959329238899,0
102,-157.32591595714865,141.4475555648235,-75.64683000600854,-7.238531831659856,625.24947970243,1
103,-199.0952621426229,142.11698185719885,-74.14852870679064,-6.718534513327954,826.3159189795891,1
104,-315.54030042947045,142.49573798506898,-84.4521846979453,-15.56800696435609,544.9555634768271,1
105,585.9888240439112,156.72706238695503,-76.31882271089061,2.607019578391274,-356.20239405048164,0
106,-152.80573790633355,144.20584415842097,-76.11818547998922,-7.443132649925564,712.2279491195337,1
107,-153.22160532115188,142.52185807284928,-76.14235241395758,-7.507938675634662,637.2946941102192,1
108,-144.2212009040866,141.45224208074967,-75.08328413607585,-6.663812979977845,627.0657350309799,1
109,-340.260666336816,142.5523342645968,-83.72426505126937,-15.381300959547035,640.4084977083087,1
110,250.2564972183336,138.96828931961164,-78.2197635352487,-3.6736961797493826,-511.68416893007935,0
111,-336.54355605567724,142.44476425978033,-83.9399363543352,-15.487124956259738,615.9780978729378,1
112,555.003416320701,154.7054688605624,-76.76467902976432,1.826156924988072,-401.98092778008015,0
113,-385.752906289472,142.2186008240138,-85.03513417171081,-16.926937804364037,654.6410998358632,1
114,-122.60731004053382,141.89518464839105,-75.70947184323568,-6.807470755576795,565.9560014836054,1
115,362.59746531049444,144.62098810874568,-75.41046940783214,-0.03924168689538332,-356.01243761412536,0
116,649.3024095717383,156.64680707367944,-76.0291071738089,3.6569531398857733,-482.3709626839018,0
117,-146.48201125350425,141.49923218885425,-75.79755743984647,-7.19904986923257,595.7991977760744,1
118,-145.49874892310356,141.31995599902908,-75.3914213416694,-6.902571116520724,607.4834956343082,1
119,-314.8092419671588,142.70786629505182,-83.06016684537221,-14.566451066876999,627.352106648709,1
120,196.15922308997727,139.38830929099007,-77.85289175745848,-4.126590649708882,-355.3960423308366,0
121,-112.35442203709067,142.09428358535493,-75.70756596034063,-6.664038723891231,552.5011811144782,1
122,293.6853604083397,143.00201821101956,-76.55334151186408,-1.8111409465617736,-338.57118325007065,0
123,651.6876198266461,158.8858696977279,-75.69888380184993,3.9788679819242927,-370.7606120606332,0
124,614.1213855503253,157.83942426653212,-76.11494965035091,3.1555077343654143,-357.4169194728149,0
125,379.499571553665,143.0965255588537,-75.48244976980719,0.09763449750278363,-464.23211332219296,0
126,-113.63586321060541,144.04449061422974,-76.64969667767741,-7.3000520544571526,591.136622813995,1
127,-91.57532821535032,144.09932549572375,-77.26328709323656,-7.438517141658785,512.5470158529218,1
128,-148.35607966199396,142.42651118510176,-76.08717775254975,-7.406161239557074,625.4149061818424,1
129,-159.73607571720584,143.76398852163663,-76.13161066579808,-7.556370529373211,707.0698568672236,1
130,633.7554418060278,156.54118297278146,-76.09364210956335,3.4006835546387584,-456.5836703561222,0
131,-353.1903685524118,142.422779358661,-84.95145463545818,-16.427103850130642,597.1166855178986,1
132,-160.2812454066748,142.42294199144752,-75.34757709884042,-7.041584658846936,690.9129534685237,1
133,-372.21294257489143,142.39380188122877,-83.22708494026536,-15.460197823437223,729.7515664631628,1
134,637.2714376973215,159.17056014880512,-75.73244188659505,3.7694337798770734,-328.50227649658274,0
135,396.7934702655233,144.49107864238368,-74.9515577278861,0.7399929528598896,-411.7805271072621,0
136,614.2030481102257,157.83918797168286,-76.03955595370938,3.210022703001629,-353.5650440901408,0
137,-402.5883290181566,141.7858325124015,-85.62661624702629,-17.582048018743393,640.5176100701209,1
138,-282.5391856570682,143.2301460106528,-81.53086347732078,-13.038108779398156,662.0214636888307,1
139,-289.89028636943095,142.36824147189037,-85.34707375427189,-15.862380425616305,435.38743694562487,1
140,-130.69768869082944,141.56932144291733,-75.85474915090474,-7.0267585838202065,561.3973989321759,1
141,-192.45630381270962,139.36507207591856,-74.1044192059531,-6.667328469757365,692.3749276406286,1
142,-125.51229531283225,141.92136800064802,-75.44268981778417,-6.656602221839874,587.7508159227594,1
143,606.1487828530172,156.18872156720693,-76.243031233,2.9168447818445564,-419.9579659484395,0
144,304.6613150599677,141.26788848030753,-75.980174438296,-1.3015598338904288,-408.5672647161335,0
145,-409.80121096349495,141.73542777971159,-84.73759242794841,-17.049739186282753,701.6686725243317,1
146,346.7782058384196,144.8959511608318,-74.66908453032197,0.2814939424549161,-269.59247916930406,0
147,-128.0582513535407,140.0003165127167,-75.3091991378371,-6.644094670783922,515.4201275796983,1
148,671.1885805695791,158.4894780066443,-75.63643391771738,4.27397667816577,-427.5096368277824,0
149,-404.465486170488,141.4504648258083,-87.01595646401526,-18.600114390213896,555.3097413407843,1
150,-327.51853590715115,142.46783761693567,-84.82151184636955,-15.990607093546789,550.0624618425668,1
151,557.637756129566,153.88135413348908,-76.86560693741525,1.7692470068471358,-449.61898643815124,0
152,-305.12281801306244,143.10936510317083,-81.99344580874336,-13.6709340910009,681.158702743182,1
153,-176.12135165535042,143.12847270251294,-75.30095403967674,-7.20271221002704,759.2046468397207,1
154,352.0431909514695,142.45010772589734,-75.43904613183179,-0.2549214878959858,-430.61476055254735,0
155,339.0166900623604,141.7271939250786,-76.05573407464209,-0.8842182358050932,-467.24363069236506,0
156,-107.51244774603501,141.57375468443973,-76.55650181140048,-7.213922223564939,473.39787287409865,1
157,227.97257507302655,139.21477756241745,-77.40196585827894,-3.385967152784101,-408.32449311269505,0
158,-324.40641435152446,142.20511952525172,-85.45001775407627,-16.40096297048339,497.9593807097762,1
159,-103.9080769202831,144.6825383864185,-77.85129182883493,-8.00554223891017,533.7603237328568,1
160,-129.3590302743917,140.84766323058818,-76.06093800647496,-7.173026549795629,515.4806618837039,1
161,389.60582353382387,144.3309740153168,-75.48347425107202,0.2629245631350763,-431.6919397335745,0
162,659.4801673823038,159.66807956987572,-75.55782508584,4.202597492789547,-345.5770414003582,0
163,620.5621750319565,158.14136944514803,-75.97315305866395,3.349672364398443,-350.504443328893,0
164,-109.09187587201158,143.61710516152397,-76.55232393810513,-7.180974657888285,567.5214379239382,1
165,342.01557105926906,143.35937139305858,-75.69204204069177,-0.5455583334613958,-382.0437237975882,0
166,377.4045514821256,144.07394987012825,-75.55864482646075,0.040069807633486665,-420.4765934693779,0
167,-124.5028712767898,142.42404632393962,-75.94152022628485,-6.984035265612991,581.0671629548709,1
168,505.835151725881,153.8950350305389,-77.15682270634954,0.8705100573476301,-351.59341625694054,0
169,699.336686064438,160.1993247029992,-75.2796966204389,4.945946155431624,-394.1167267195082,0
170,-118.2072613521647,143.32350405799778,-76.17810909027773,-7.045015968162533,594.4681486447786,1
171,264.0953197099126,141.78147126142224,-76.36092043569654,-2.1009845260379634,-317.727407758701,0
172,-382.61292889519024,141.8583969628954,-85.51694457219406,-17.235401448436818,606.0235448330894,1
173,-93.56576263990087,140.73198850523295,-75.50237369396461,-6.301456926743884,462.1982793702694,1
174,-342.4283099614807,142.44996222784226,-83.91186860035327,-15.545795263810607,630.552211626222,1
175,-111.51046640965849,144.3654250788642,-76.6312227892939,-7.250512430711981,601.6962199280814,1
176,-353.39200941113234,142.36436209036862,-84.95092132438066,-16.430883348872865,594.9992491118159,1
177,572.6906682172278,156.19081436846477,-76.52315227846613,2.2709830409571983,-361.8761752132735,0
178,684.8567147986498,158.44295843216238,-75.57198510979377,4.501256137147605,-455.93714888254067,0
179,592.8598664203558,156.37989460268219,-76.34149813888332,2.6741467635080984,-387.7775503946559,0
180,-110.34058998781613,143.33572263912384,-76.79672102012238,-7.377905926668105,544.6921667012031,1
181,-348.1095060523185,141.9306782253098,-85.72180582760015,-16.917391708122572,522.9620962798867,1
182,-150.5468630184207,140.2633754633883,-75.06909118437464,-6.768076881113052,589.000294975689,1
183,324.6799712866992,140.33294280360957,-76.3203226540521,-1.2983057278699972,-511.8622640521428,0
184,339.5874171867239,143.31052044856955,-76.2537791868002,-0.9773329944657372,-409.013013823458,0
185,346.91221290709836,144.4668624868704,-75.47684690787263,-0.29987926501003526,-332.1692023816702,0
186,-121.96358485126156,143.93660929994184,-76.47777061010189,-7.292270628179068,613.7449589655052,1
187,440.6906579586751,144.50840098020456,-74.58787955429379,1.585145650118402,-487.3016133233044,0
188,615.5112340214803,155.8249852379206,-76.28926533006896,3.0001774864153394,-458.96507146196467,0
189,-257.5294010650551,143.06388696384488,-83.02980925606651,-13.770086853315126,519.761606084369,1
190,328.7039025712008,142.37084846563766,-76.10008733471544,-1.0374538115575875,-418.626568887866,0
191,208.00560712626557,140.20451553988616,-77.06354268765034,-3.388382132383648,-302.8092145326317,0
192,618.4312108587033,156.95527796489907,-76.10809750258466,3.1958809154074235,-405.5919443222052,0
193,-119.0016766509411,143.44176044837795,-76.30150265544552,-7.140125861427045,594.8234206983759,1
194,641.3234973646162,156.77138753127096,-76.01385130239416,3.5641863216467664,-458.6295356807301,0
195,-363.6069952417807,142.2096793895277,-84.11640181710008,-15.97995210377535,655.1634228481707,1
196,-316.6788032028404,142.52156134873064,-83.78106854573112,-15.106988511373395,584.5493469629508,1
197,-177.75325035147662,143.5365687905445,-75.38942847828302,-7.277025681635422,776.0890081534437,1
198,-124.92575580498043,142.5996704990299,-76.38894738468294,-7.3023735217820125,565.785647452059,1
199,-111.08866751199038,143.15958461488754,-76.73662644948337,-7.349727745092601,541.7478288030287,1
200,-340.9926284858595,142.22197210363169,-84.49446284447006,-15.945163914556284,586.1047331458419,1
201,-403.9286174449842,141.82766028852282,-85.08411329503133,-17.2144712472471,674.3674737854278,1
202,614.9531834214152,154.95103688647262,-76.36655228452156,2.9160860229235737,-500.5767591829934,0
203,369.8900398989724,142.86696017519455,-75.55473313058619,-0.08783064454500988,-457.30136590496267,0
204,-134.7894905331491,143.90514697039703,-76.38369864433506,-7.397900086216572,645.3782618912276,1
205,-317.65576527207617,142.26259457764672,-84.15468692899272,-15.391299897129954,555.194178571978,1
206,-320.0350259461222,142.46013545357,-84.09845266152898,-15.378323349148772,572.1437423402865,1
207,-321.59679140461105,142.71332995288526,-83.75701881627799,-15.150912272506037,605.057736164655,1
208,-106.80351320619805,142.40167802309387,-76.47376982957432,-7.125105586248315,512.934759835496,1
209,312.57227148297966,142.2662987595115,-75.26312144087613,-0.662652409834861,-343.2026525694891,0
210,685.6418586210898,161.001993734122,-75.27004118778763,4.789737174155514,-328.18689273111283,0
211,395.7913432004185,142.0996064260089,-75.51709455253399,0.26600228723414876,-545.7663124462993,0
212,-334.30100365100435,142.54840554785352,-83.33089077837133,-15.022935941638195,648.313128385419,1
213,629.100784489433,155.45209920664115,-76.21461958011612,3.2254694720037462,-501.12199924671484,0
214,-216.57678204647453,141.74393891558722,-73.83642826333549,-6.740453073284731,864.6709750821907,1
215,-217.2377264935098,143.25525092036096,-82.49188446085248,-12.845311565004298,469.1499062074868,1
216,526.9246912306057,155.47072694528936,-76.91123617712599,1.3659682879254964,-314.6950711818996,0
217,-126.69237378032983,144.1377989346162,-76.699656988542,-7.507715135852179,621.0773283649396,1
218,270.5401350564713,139.6697664323681,-76.8654793780379,-2.425184381018498,-452.3090192316781,0
219,-307.4909670116155,143.01636204830572,-83.45275328925555,-14.739087501258064,604.0012392023928,1
220,-142.34341140960817,139.4580715058308,-75.16768418808032,-6.74839146354919,530.1689606019127,1
221,601.3872722974249,155.99235735909724,-76.38420104328956,2.7482203787610704,-425.8270480427193,0
222,629.8797636090873,156.51592666277028,-76.0780231757775,3.3592948682648243,-448.40839733859417,0
223,-147.39655169084025,139.83285561052912,-75.28296552881874,-6.888284088550421,551.6067747422932,1
224,-300.53349948341463,142.79381386670798,-82.74491534961685,-14.149998355758681,616.9038923345643,1
225,282.77200518763635,139.7873941215461,-76.9739094691266,-2.335518359530454,-479.6013884906352,0
226,-135.13258458880006,142.16908276162636,-75.82493405017999,-7.049932262484421,599.2214433894209,1
227,607.6060685723553,156.2578629538242,-76.32127856687035,2.882609773111978,-424.2703275336761,0
228,290.9905756137705,140.65532962358702,-76.68579256456,-1.9997329387790939,-443.67133725775193,0
229,613.102537426761,156.3979154383854,-76.22139654705593,3.030394390187486,-424.71030235789,0
230,611.359302268105,155.74366200622683,-76.30455317286467,2.931789870383574,-454.3253388369872,0
231,635.4438645272415,158.03982640355014,-75.93335961684288,3.574330878974443,-385.33685581055454,0
232,-132.54083925402634,144.46323234044095,-76.3210534559261,-7.309478174929854,668.534192835937,1
233,405.0429248628655,142.88586716004153,-75.83331014075645,0.18528895529851086,-548.0931821445895,0
234,297.36302964721733,142.15740778216076,-76.47307017957718,-1.7262024947623484,-379.6820823193765,0
235,-146.6480570026216,144.49443716110846,-75.98454481947374,-7.258867529439187,718.7299744253131,1
236,307.02051681753665,140.0568112833617,-76.74818118038466,-1.844562889749289,-508.4849920193695,0
237,-186.6233212502937,142.18881020660905,-75.59984815003797,-7.57846267452709,724.5039565330287,1
238,-293.0521632807008,143.0422306786506,-82.4919867507046,-13.864502965152578,625.1322774710507,1
239,-72.50665827315518,144.47218209316264,-77.6244921259216,-7.430178576966062,468.08912437784744,1
240,-77.20279795791268,145.55971101064947,-77.90830427141022,-7.666902582827152,511.2673404988185,1
241,505.7967331618795,154.61705751296435,-77.08163408088637,0.9413386474190073,-315.5181045013161,0
242,694.5510088680738,160.02455761859474,-75.37072640834327,4.8130712566428375,-396.28992105460094,0
243,-327.9030297659563,142.97744528071513,-81.78203655102801,-13.82903230088455,736.3524473256233,1
244,-125.39579163725692,144.00866555119967,-76.21291998796812,-7.148673477571997,638.6172651082048,1
245,550.2347403744093,155.25354000100256,-76.68248566859839,1.8343457450846787,-362.90973432347664,0
246,-280.39450690356745,142.56695057247273,-84.44295699338824,-15.089716780989248,471.9187301224613,1
247,-347.9890293058498,142.37343177593547,-84.46857403975889,-16.016585111034008,609.4621540309457,1
248,618.7403961495991,157.75530488538308,-76.03085722472383,3.2747625973594823,-366.71206489283554,0
249,-356.8814293583695,142.42348662077592,-82.81738382723734,-14.964101397542724,719.5709511629295,1
250,330.22535772768674,142.97292541830208,-75.50366090813985,-0.5793835108028198,-363.33009534078127,0
251,-277.40655944075314,143.07665678314885,-82.95863378398721,-13.985125335021541,567.5108292850657,1
252,695.7195490678678,159.85673619079643,-75.36797205816934,4.826451451428641,-406.12091538113947,0
253,323.5854900469173,142.99286648962163,-75.81431773967773,-0.8878247728262145,-364.60877147591793,0
254,-358.50543426232673,142.29413226925982,-82.98201843116794,-15.105723735441492,708.5650355399413,1
255,617.8887660040433,156.08975251029275,-76.23504442220597,3.077016512627939,-449.52620931375134,0
256,-37.4456999336346,145.1183921733924,-77.39792057759469,-6.784617330162767,432.33889212819116,1
257,-96.64747882726049,145.33801473391122,-77.93437395715723,-7.950936545052458,542.4821968385278,1
258,-355.8807431480902,142.50148108476054,-83.49481804158896,-15.428843499818612,684.5349993574118,1
259,678.6575549040117,159.09150936086684,-75.49655908345343,4.488033881133349,-409.6595275783857,0
260,668.8903959623113,160.4038528247599,-75.37572986768248,4.475878338210802,-323.7794360700358,0
261,574.4697921439101,155.67691359968947,-76.57787228517378,2.243141974729607,-391.43955152650057,0
262,300.3137121059191,142.75731885629315,-75.89837906542827,-1.264477790543638,-328.76472555362443,0
263,-92.4846691939857,143.80366695035661,-76.81717500282595,-7.141927576478604,525.3512105445097,1
264,626.8558803620482,157.5663472425521,-76.01681343626979,3.3885091445066085,-392.0310444529892,0
265,-329.90378161541145,142.51601756789236,-84.7112575784742,-15.943164204585834,563.3083337267973,1
266,343.47429824517235,146.57671621574138,-74.9520738119511,0.07880764724891742,-203.14689692328346,0
267,262.4364126988964,141.31845774961047,-76.49501642190985,-2.229777189496452,-341.7907202470336,0
268,-106.56000873310418,144.17582451060957,-76.79678030654586,-7.3063819020856515,573.6292476164964,1
269,368.60151561872453,143.10670830870393,-75.36972226151488,0.032046388015885,-433.96183362177084,0
270,210.2595309822104,141.10581726207633,-76.93562064396251,-3.2450459752734915,-260.97320725841564,0
271,272.5413908029455,141.3638098448889,-77.0527880080698,-2.488792353846157,-391.7231120057706,0
272,-98.83706914337473,142.46621953546475,-76.91833288058666,-7.332010338486256,474.5849396125104,1
273,221.09947881742985,141.7796389332421,-76.81812455258431,-2.999975561857119,-248.49950760084005,0
274,-121.7365616287824,145.2783496795812,-76.86452179280553,-7.52975321359958,651.9179649410933,1
275,560.9353695797921,157.5332395669265,-76.3319247368372,2.2828833115731793,-266.553773505164,0
276,-216.21503045161865,137.59562449281668,-73.08887757228057,-6.309607575668221,720.3099985467023,1
277,589.1025955900801,154.93773004015813,-76.59313985579409,2.4095043065102475,-456.90637078517284,0
278,-136.62705163125665,144.8627508617759,-76.4667859250092,-7.457402048270442,687.3252730236782,1
279,247.73257241965555,142.34589188773435,-77.22146115303192,-2.9155055591820878,-303.1588253303195,0
280,679.9778324700058,158.019478222874,-75.6297642405496,4.384477828147936,-467.13485689714435,0
281,366.41078266268335,143.18922850951276,-75.68087640263381,-0.21568826162916754,-442.20441339640104,0
282,257.4755620647428,140.80263006545135,-76.68457994236503,-2.4433523213453556,-363.96016785257103,0
283,-330.80953899171857,142.66459277542455,-83.75832800992407,-15.276251937098294,622.9311819561235,1
284,237.1384599108155,139.5286035607064,-77.46229183968852,-3.298302607012052,-417.6640955413125,0
285,350.9311408544681,140.55112972781603,-76.39156603191641,-0.9923055206602969,-563.2986020583007,0
286,-305.25961944260126,142.69661764786446,-82.97298918428856,-14.377255044352836,610.6901118413648,1
287,573.5948052948927,155.34022201103838,-76.5377313990022,2.251466980290462,-402.28361866399507,0
288,-156.31320245270192,142.28602898471993,-75.76683530883359,-7.289062040379751,653.7254476091157,1
289,603.7966111504334,157.00197222296526,-76.16878317601108,2.958349047157482,-374.8463173454209,0
290,-319.44558137948064,142.90381584726288,-82.49521345752039,-14.223184466853613,676.4192622026055,1
291,-367.9766524604453,141.8885109911883,-85.48814627634471,-17.018523553107578,576.9654383264204,1
292,580.3232823261885,158.2015802961426,-76.23397953560207,2.628265029091013,-274.02107211890876,0
293,323.7449805282223,142.65782296784437,-75.83509355323706,-0.9087950545745047,-380.90164329238405,0
294,191.61565590602177,136.2057411158875,-78.11235818986597,-4.450822427878055,-500.27152252067674,0
295,655.5121653232791,158.4004239709601,-75.73551787413965,3.9919068730018137,-402.5579521974725,0
296,-193.0277116352304,139.52567611277271,-74.48702868868014,-6.942094425229734,680.2262919625682,1
